Id,name,barcode,type,model,qty,qty_balance,price,price_yuan,supplier,branch,status,technicianId,machinery_no,replace_capacity,purchase_date,rental_rate,engine_model,serial_no,alternator_serial_no,capacity,min_litre,consumption,brand,engine_no,width,length,height,oem,description,balance_treshold,rack_no,maxTechhold,maxOrder,owner
563,SC563,SC563,GENSET,UD20F1,0,,0,0,,,Idle,0,SC563,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1705212,81,135,123,0,0,0,0,0,0,0
564,SC564,SC564,GENSET,UD20F1,0,,0,0,,,Idle,0,SC564,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704195,81,135,123,0,0,0,0,0,0,0
565,SC565,SC565,GENSET,UD20F1,0,,0,0,,,Idle,0,SC565,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704201,81,135,123,0,0,0,0,0,0,0
566,SC566,SC566,GENSET,UD20F1,0,,0,0,,,Idle,0,SC566,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704193,81,135,123,0,0,0,0,0,0,0
567,SC567,SC567,GENSET,UD20F1,0,,0,0,,,Idle,0,SC567,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704196,81,135,123,0,0,0,0,0,0,0
568,SC568,SC568,GENSET,UD20F1,0,,0,0,,,Idle,0,SC568,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704198,81,135,123,0,0,0,0,0,0,0
569,SC569,SC569,GENSET,UD20F1,0,,0,0,,,Idle,0,SC569,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1704197,81,135,123,0,0,0,0,0,0,0
570,SC570,SC570,GENSET,UD20F1,0,,0,0,,,Idle,0,SC570,,09-Jul-17,0.00,F1L,,,10KVA,0,0,,1705205,81,135,123,0,0,0,0,0,0,0
571,SC571,SC571,GENSET,UD20F1,0,,0,0,,,Idle,0,SC571,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706215,81,135,123,0,0,0,0,0,0,0
572,SC572,SC572,GENSET,UD20F1,0,,0,0,,,Idle,0,SC572,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706219,81,135,123,0,0,0,0,0,0,0
573,SC573,SC573,GENSET,UD20F1,0,,0,0,,,Idle,0,SC573,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706214,81,135,123,0,0,0,0,0,0,0
574,SC574,SC574,GENSET,UD20F1,0,,0,0,,,Idle,0,SC574,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706221,81,135,123,0,0,0,0,0,0,0
575,SC575,SC575,GENSET,UD20F1,0,,0,0,,,Idle,0,SC575,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706216,81,135,123,0,0,0,0,0,0,0
576,SC576,SC576,GENSET,UD20F1,0,,0,0,,,Idle,0,SC576,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706222,81,135,123,0,0,0,0,0,0,0
577,SC577,,,,,,,,,,,,,,29-Jul-17,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
578,SC578,SC578,GENSET,UD20F1,0,,0,0,,,Idle,0,SC578,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706213,81,135,123,0,0,0,0,0,0,0
579,SC579,SC579,GENSET,UD20F1,0,,0,0,,,Idle,0,SC579,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706217,81,135,123,0,0,0,0,0,0,0
580,SC580,SC580,GENSET,UD20F1,0,,0,0,,,Idle,0,SC580,,29-Jul-17,0.00,F1L,,,10KVA,0,0,,1706220,81,135,123,0,0,0,0,0,0,0
581,SC581,SC581,GENSET,UD20F1,0,,0,0,,,Idle,0,SC581,,04-Aug-17,0.00,F1L,,,10KVA,0,0,,1706247,81,135,123,0,0,0,0,0,0,0
582,SC582,SC582,GENSET,UD20F1,0,,0,0,,,Idle,0,SC582,,04-Aug-17,0.00,F1L,,,10KVA,0,0,,1706261,81,135,123,0,0,0,0,0,0,0
583,SC583,SC583,GENSET,UD20F1,0,,0,0,,,Idle,0,SC583,,04-Aug-17,0.00,F1L,,,10KVA,0,0,,1706245,81,135,123,0,0,0,0,0,0,0
584,SC584,SC584,GENSET,UD20F1,0,,0,0,,,Idle,0,SC584,,04-Aug-17,0.00,F1L,,,10KVA,0,0,,1706232,81,135,123,0,0,0,0,0,0,0
585,SC585,SC585,GENSET,UD20F1,0,,0,0,,,Idle,0,SC585,,04-Aug-17,0.00,F1L,,,10KVA,0,0,,1706259,81,135,123,0,0,0,0,0,0,0
586,SC586,SC586,GENSET,UD20F1,0,,0,0,,,Idle,0,SC586,,08-Aug-17,0.00,F1L,,,10KVA,0,0,,1706234,81,135,123,0,0,0,0,0,0,0
587,SC587,SC587,GENSET,UD20F1,0,,0,0,,,Idle,0,SC587,,08-Aug-17,0.00,F1L,,,10KVA,0,0,,1706244,81,135,123,0,0,0,0,0,0,0
588,SC588,SC588,GENSET,UD20F1,0,,0,0,,,Idle,0,SC588,,08-Aug-17,0.00,F1L,,,10KVA,0,0,,1706254,81,135,123,0,0,0,0,0,0,0
589,SC589,SC589,GENSET,UD20F1,0,,0,0,,,Idle,0,SC589,,08-Aug-17,0.00,F1L,,,10KVA,0,0,,1706258,81,135,123,0,0,0,0,0,0,0
590,SC590,SC590,GENSET,UD20F1,0,,0,0,,,Idle,0,SC590,,08-Aug-17,0.00,F1L,,,10KVA,0,0,,1706236,81,135,123,0,0,0,0,0,0,0
591,SC591,SC591,GENSET,UD25FW,0,,0,0,,,Idle,0,SC591,,09-Aug-17,0.00," 4DW91-29D",UF16E17070045,,25KVA,0,0,,B0216265,78,181,95,0,0,0,0,0,0,0
592,SC592,SC592,GENSET,UD25FW,0,,0,0,,,Idle,0,SC592,,09-Aug-17,0.00," 4DW91-29D",UF16E17070040,,25KVA,0,0,,B0216622,78,181,95,0,0,0,0,0,0,0
593,SC593,SC593,GENSET,UD25FW,0,,0,0,,,Idle,0,SC593,,09-Aug-17,0.00," 4DW91-29D",UF16E17070044,,25KVA,0,0,,B0216651,78,181,95,0,0,0,0,0,0,0
594,SC594,SC594,GENSET,UD25FW,0,,0,0,,,Idle,0,SC594,,09-Aug-17,0.00," 4DW91-29D",UF16E17070033,,25KVA,0,0,,B0216652,78,181,95,0,0,0,0,0,0,0
595,SC595,SC595,GENSET,UD25FW,0,,0,0,,,Idle,0,SC595,,09-Aug-17,0.00," 4DW91-29D",UF16E17070043,,25KVA,0,0,,B0216631,78,181,95,0,0,0,0,0,0,0
596,SC596,SC596,GENSET,UD25FW,0,,0,0,,,Idle,0,SC596,,09-Aug-17,0.00," 4DW91-29D",UF16E17070042,,25KVA,0,0,,B0216623,78,181,95,0,0,0,0,0,0,0
597,SC597,SC597,GENSET,UD25FW,0,,0,0,,,Idle,0,SC597,,09-Aug-17,0.00," 4DW91-29D",UF16E17070046,,25KVA,0,0,,B0216627,78,181,95,0,0,0,0,0,0,0
598,SC598,SC598,GENSET,UD25FW,0,,0,0,,,Idle,0,SC598,,09-Aug-17,0.00," 4DW91-29D",UF16E17070041,,25KVA,0,0,,B0216630,78,181,95,0,0,0,0,0,0,0
599,SC599,SC599,GENSET,UD25FW,0,,0,0,,,Idle,0,SC599,,09-Aug-17,0.00," 4DW91-29D",UF16E17070034,,25KVA,0,0,,B0216642,78,181,95,0,0,0,0,0,0,0
600,SC600,SC600,GENSET,UD25FW,0,,0,0,,,Idle,0,SC600,,09-Aug-17,0.00," 4DW91-29D",UF16E17070036,,25KVA,0,0,,B0216640,78,181,95,0,0,0,0,0,0,0
601,SC601,SC601,GENSET,UD25FW,0,,0,0,,,Idle,0,SC601,,09-Aug-17,0.00," 4DW91-29D",UF16E17070039,,25KVA,0,0,,B0216628,78,181,95,0,0,0,0,0,0,0
602,SC602,SC602,GENSET,UD25FW,0,,0,0,,,Idle,0,SC602,,09-Aug-17,0.00," 4DW91-29D",UF16E17070038,,25KVA,0,0,,B0216621,78,181,95,0,0,0,0,0,0,0
603,SC603,SC603,GENSET,UD25FW,0,,0,0,,,Idle,0,SC603,,09-Aug-17,0.00," 4DW91-29D",UF16E17070037,,25KVA,0,0,,B0216396,78,181,95,0,0,0,0,0,0,0
604,SC604,SC604,GENSET,UD25FW,0,,0,0,,,Idle,0,SC604,,09-Aug-17,0.00," 4DW91-29D",UF16E17070035,,25KVA,0,0,,B0216655,78,181,95,0,0,0,0,0,0,0
605,SC605,SC605,GENSET,UD20F1,0,,0,0,,,Idle,0,SC605,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706240,81,135,123,0,0,0,0,0,0,0
606,SC606,SC606,GENSET,UD20F1,0,,0,0,,,Idle,0,SC606,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706257,81,135,123,0,0,0,0,0,0,0
607,SC607,SC607,GENSET,UD20F1,0,,0,0,,,Idle,0,SC607,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706255,81,135,123,0,0,0,0,0,0,0
608,SC608,SC608,GENSET,UD20F1,0,,0,0,,,Idle,0,SC608,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706251,81,135,123,0,0,0,0,0,0,0
609,SC609,SC609,GENSET,UD20F1,0,,0,0,,,Idle,0,SC609,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706238,81,135,123,0,0,0,0,0,0,0
610,SC610,SC610,GENSET,UD20F1,0,,0,0,,,Idle,0,SC610,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706226,81,135,123,0,0,0,0,0,0,0
611,SC611,SC611,GENSET,UD20F1,0,,0,0,,,Idle,0,SC611,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706225,81,135,123,0,0,0,0,0,0,0
612,SC612,SC612,GENSET,UD20F1,0,,0,0,,,Idle,0,SC612,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706228,81,135,123,0,0,0,0,0,0,0
613,SC613,SC613,GENSET,UD20F1,0,,0,0,,,Idle,0,SC613,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706227,81,135,123,0,0,0,0,0,0,0
614,SC614,SC614,GENSET,UD20F1,0,,0,0,,,Idle,0,SC614,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706229,81,135,123,0,0,0,0,0,0,0
615,SC615,SC615,GENSET,UD20F1,0,,0,0,,,Idle,0,SC615,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706224,81,135,123,0,0,0,0,0,0,0
616,SC616,SC616,GENSET,UD20F1,0,,0,0,,,Idle,0,SC616,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706262,81,135,123,0,0,0,0,0,0,0
617,SC617,SC617,GENSET,UD20F1,0,,0,0,,,Idle,0,SC617,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706250,81,135,123,0,0,0,0,0,0,0
618,SC618,SC618,GENSET,UD20F1,0,,0,0,,,Idle,0,SC618,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706249,81,135,123,0,0,0,0,0,0,0
619,SC619,SC619,GENSET,UD20F1,0,,0,0,,,Idle,0,SC619,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706263,81,135,123,0,0,0,0,0,0,0
620,SC620,SC620,GENSET,UD20F1,0,,0,0,,,Idle,0,SC620,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706235,81,135,123,0,0,0,0,0,0,0
621,SC621,SC621,GENSET,UD20F1,0,,0,0,,,Idle,0,SC621,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706243,81,135,123,0,0,0,0,0,0,0
622,SC622,SC622,GENSET,UD20F1,0,,0,0,,,Idle,0,SC622,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706241,81,135,123,0,0,0,0,0,0,0
623,SC623,SC623,GENSET,UD20F1,0,,0,0,,,Idle,0,SC623,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706237,81,135,123,0,0,0,0,0,0,0
624,SC624,SC624,GENSET,UD20F1,0,,0,0,,,Idle,0,SC624,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706239,81,135,123,0,0,0,0,0,0,0
625,SC625,SC625,GENSET,UD20F1,0,,0,0,,,Idle,0,SC625,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706223,81,135,123,0,0,0,0,0,0,0
626,SC626,SC626,GENSET,UD60FW,0,,0,0,,,Idle,0,SC626,,25-Aug-17,0.00,4DX23-78D,UF48E17080114,,60KVA,0,0,,WA322378,90,228,124,0,0,0,0,0,0,0
627,SC627,SC627,GENSET,UD60FW,0,,0,0,,,Idle,0,SC627,,25-Aug-17,0.00,4DX23-78D,UF48E17080117,,60KVA,0,0,,WA322382,90,228,124,0,0,0,0,0,0,0
628,SC628,SC628,GENSET,UD60FW,0,,0,0,,,Idle,0,SC628,,25-Aug-17,0.00,4DX23-78D,UF48E17080115,,60KVA,0,0,,WA322381,90,228,124,0,0,0,0,0,0,0
629,SC629,SC629,GENSET,UD60FW,0,,0,0,,,Idle,0,SC629,,25-Aug-17,0.00,4DX23-78D,UF48E17080116,,60KVA,0,0,,WA322377,90,228,124,0,0,0,0,0,0,0
630,SC630,SC630,GENSET,UD60FW,0,,0,0,,,Idle,0,SC630,,25-Aug-17,0.00,4DX23-78D,UF48E17080118,,60KVA,0,0,,WA322379,90,228,124,0,0,0,0,0,0,0
631,SC631,SC631,GENSET,UD60FW,0,,0,0,,,Idle,0,SC631,,25-Aug-17,0.00,4DX23-78D,UF48E17080113,,60KVA,0,0,,WA322380,90,228,124,0,0,0,0,0,0,0
632,SC632,SC632,GENSET,UD20F1,0,,0,0,,,Idle,0,SC632,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706246,81,135,123,0,0,0,0,0,0,0
633,SC633,SC633,GENSET,UD20F1,0,,0,0,,,Idle,0,SC633,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706230,81,135,123,0,0,0,0,0,0,0
634,SC634,SC634,GENSET,UD20F1,0,,0,0,,,Idle,0,SC634,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706231,81,135,123,0,0,0,0,0,0,0
635,SC635,SC635,GENSET,UD20F1,0,,0,0,,,Idle,0,SC635,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706252,81,135,123,0,0,0,0,0,0,0
636,SC636,SC636,GENSET,UD20F1,0,,0,0,,,Idle,0,SC636,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706256,81,135,123,0,0,0,0,0,0,0
637,SC637,SC637,GENSET,UD20F1,0,,0,0,,,Idle,0,SC637,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706260,81,135,123,0,0,0,0,0,0,0
638,SC638,SC638,GENSET,UD20F1,0,,0,0,,,Idle,0,SC638,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706233,81,135,123,0,0,0,0,0,0,0
639,SC639,SC639,GENSET,UD20F1,0,,0,0,,,Idle,0,SC639,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706242,81,135,123,0,0,0,0,0,0,0
640,SC640,SC640,GENSET,UD20F1,0,,0,0,,,Idle,0,SC640,,12-Aug-17,0.00,F1L,,,10KVA,0,0,,1706248,81,135,123,0,0,0,0,0,0,0
641,SC641,SC641,GENSET,UD25FW,0,,0,0,,,Idle,0,SC641,,11-Nov-17,0.00," 4DW91-29D",UF16E17100130,,25KVA,0,0,,B0244559,78,181,95,0,0,0,0,0,0,0
642,SC642,SC642,GENSET,UD25FW,0,,0,0,,,Idle,0,SC642,,11-Nov-17,0.00," 4DW91-29D",UF16E17100125,,25KVA,0,0,,B0244583,78,181,95,0,0,0,0,0,0,0
643,SC643,SC643,GENSET,UD25FW,0,,0,0,,,Idle,0,SC643,,11-Nov-17,0.00," 4DW91-29D",UF16E17100123,,25KVA,0,0,,B0244569,78,181,95,0,0,0,0,0,0,0
644,SC644,SC644,GENSET,UD25FW,0,,0,0,,,Idle,0,SC644,,11-Nov-17,0.00," 4DW91-29D",UF16E17100135,,25KVA,0,0,,B0244570,78,181,95,0,0,0,0,0,0,0
645,SC645,SC645,GENSET,UD25FW,0,,0,0,,,Idle,0,SC645,,11-Nov-17,0.00," 4DW91-29D",UF16E17100133,,25KVA,0,0,,B0244565,78,181,95,0,0,0,0,0,0,0
646,SC646,SC646,GENSET,UD25FW,0,,0,0,,,Idle,0,SC646,,11-Nov-17,0.00," 4DW91-29D",UF16E17100134,,25KVA,0,0,,B0244578,78,181,95,0,0,0,0,0,0,0
647,SC647,SC647,GENSET,UD25FW,0,,0,0,,,Idle,0,SC647,,11-Nov-17,0.00," 4DW91-29D",UF16E17100128,,25KVA,0,0,,B0244567,78,181,95,0,0,0,0,0,0,0
648,SC648,SC648,GENSET,UD25FW,0,,0,0,,,Idle,0,SC648,,11-Nov-17,0.00," 4DW91-29D",UF16E17100124,,25KVA,0,0,,B0244557,78,181,95,0,0,0,0,0,0,0
649,SC649,SC649,GENSET,UD25FW,0,,0,0,,,Idle,0,SC649,,11-Nov-17,0.00," 4DW91-29D",UF16E17100126,,25KVA,0,0,,B0244580,78,181,95,0,0,0,0,0,0,0
650,SC650,SC650,GENSET,UD25FW,0,,0,0,,,Idle,0,SC650,,11-Nov-17,0.00," 4DW91-29D",UF16E17100129,,25KVA,0,0,,B0244576,78,181,95,0,0,0,0,0,0,0
651,SC651,SC651,GENSET,UD25FW,0,,0,0,,,Idle,0,SC651,,11-Nov-17,0.00," 4DW91-29D",UF16E17100122,,25KVA,0,0,,B0244579,78,181,95,0,0,0,0,0,0,0
652,SC652,SC652,GENSET,UD25FW,0,,0,0,,,Idle,0,SC652,,11-Nov-17,0.00," 4DW91-29D",UF16E17100127,,25KVA,0,0,,B0244564,78,181,95,0,0,0,0,0,0,0
653,SC653,SC653,GENSET,UD25FW,0,,0,0,,,Idle,0,SC653,,11-Nov-17,0.00," 4DW91-29D",UF16E17100132,,25KVA,0,0,,B0244584,78,181,95,0,0,0,0,0,0,0
654,SC654,SC654,GENSET,UD25FW,0,,0,0,,,Idle,0,SC654,,11-Nov-17,0.00," 4DW91-29D",UF16E17100131,,25KVA,0,0,,B0244558,78,181,95,0,0,0,0,0,0,0
655,SC655,SC655,GENSET,UD25FW,0,,0,0,,,Idle,0,SC655,,06-Dec-17,0.00," 4DW91-29D",,,25KVA,0,0,,B0227727,78,181,95,0,0,0,0,0,0,0
656,SC656,SC656,GENSET,UD25FW,0,,0,0,,,Idle,0,SC656,,12-Feb-18,0.00," 4DW91-29D",UF16E18010201,,25KVA,0,0,,B0256587,78,181,95,0,0,0,0,0,0,0
657,SC657,SC657,GENSET,UD25FW,0,,0,0,,,Idle,0,SC657,,12-Feb-18,0.00," 4DW91-29D",UF16E18010194,,25KVA,0,0,,B0256622,78,181,95,0,0,0,0,0,0,0
658,SC658,SC658,GENSET,UD25FW,0,,0,0,,,Idle,0,SC658,,12-Feb-18,0.00," 4DW91-29D",UF16E18010205,,25KVA,0,0,,B0256585,78,181,95,0,0,0,0,0,0,0
659,SC659,SC659,GENSET,UD25FW,0,,0,0,,,Idle,0,SC659,,12-Feb-18,0.00," 4DW91-29D",UF16E18010198,,25KVA,0,0,,B0256621,78,181,95,0,0,0,0,0,0,0
660,SC660,SC660,GENSET,UD25FW,0,,0,0,,,Idle,0,SC660,,13-Apr-18,0.00," 4DW91-29D",UF16E18030201,,25KVA,0,0,,B0286642,78,181,95,0,0,0,0,0,0,0
661,SC661,SC661,GENSET,UD25FW,0,,0,0,,,Idle,0,SC661,,13-Apr-18,0.00," 4DW91-29D",UF16E18030216,,25KVA,0,0,,B0292314,78,181,95,0,0,0,0,0,0,0
662,SC662,SC662,GENSET,UD25FW,0,,0,0,,,Idle,0,SC662,,13-Apr-18,0.00," 4DW91-29D",UF16E18030191,,25KVA,0,0,,B0291011,78,181,95,0,0,0,0,0,0,0
663,SC663,SC663,GENSET,UD25FW,0,,0,0,,,Idle,0,SC663,,13-Apr-18,0.00," 4DW91-29D",UF16E18030198,,25KVA,0,0,,B0292273,78,181,95,0,0,0,0,0,0,0
664,SC664,SC664,GENSET,UD25FW,0,,0,0,,,Idle,0,SC664,,13-Apr-18,0.00," 4DW91-29D",UF16E18030233,,25KVA,0,0,,B0286624,78,181,95,0,0,0,0,0,0,0
665,SC665,SC665,GENSET,UD25FW,0,,0,0,,,Idle,0,SC665,,13-Apr-18,0.00," 4DW91-29D",UF16E18030217,,25KVA,0,0,,B0292256,78,181,95,0,0,0,0,0,0,0
666,SC666,SC666,GENSET,UD25FW,0,,0,0,,,Idle,0,SC666,,13-Apr-18,0.00," 4DW91-29D",UF16E18030193,,25KVA,0,0,,B0292311,78,181,95,0,0,0,0,0,0,0
667,SC667,SC667,GENSET,UD25FW,0,,0,0,,,Idle,0,SC667,,13-Apr-18,0.00," 4DW91-29D",UF16E18030202,,25KVA,0,0,,B0286627,78,181,95,0,0,0,0,0,0,0
668,SC668,SC668,GENSET,UD25FW,0,,0,0,,,Idle,0,SC668,,13-Apr-18,0.00," 4DW91-29D",UF16E18030215,,25KVA,0,0,,B0292312,78,181,95,0,0,0,0,0,0,0
669,SC669,SC669,GENSET,UD25FW,0,,0,0,,,Idle,0,SC669,,13-Apr-18,0.00," 4DW91-29D",UF16E18030212,,25KVA,0,0,,B0292297,78,181,95,0,0,0,0,0,0,0
670,SC670,SC670,GENSET,UD25FW,0,,0,0,,,Idle,0,SC670,,12-Feb-18,0.00," 4DW91-29D",UF16E18010202,,25KVA,0,0,,B0256613,78,181,95,0,0,0,0,0,0,0
671,SC671,SC671,GENSET,UD25FW,0,,0,0,,,Idle,0,SC671,,12-Feb-18,0.00," 4DW91-29D",UF16E18010204,,25KVA,0,0,,B0256584,78,181,95,0,0,0,0,0,0,0
672,SC672,SC672,GENSET,UD25FW,0,,0,0,,,Idle,0,SC672,,12-Feb-18,0.00," 4DW91-29D",UF16E18010196,,25KVA,0,0,,B0256586,78,181,95,0,0,0,0,0,0,0
673,SC673,SC673,GENSET,UD25FW,0,,0,0,,,Idle,0,SC673,,12-Feb-18,0.00," 4DW91-29D",UF16E18010203,,25KVA,0,0,,B0256985,78,181,95,0,0,0,0,0,0,0
674,SC674,SC674,GENSET,UD25FW,0,,0,0,,,Idle,0,SC674,,12-Feb-18,0.00," 4DW91-29D",UF16E18010195,,25KVA,0,0,,B0256582,78,181,95,0,0,0,0,0,0,0
675,SC675,SC675,GENSET,UD25FW,0,,0,0,,,Idle,0,SC675,,12-Feb-18,0.00," 4DW91-29D",UF16E18010197,,25KVA,0,0,,B0256595,78,181,95,0,0,0,0,0,0,0
676,SC676,SC676,GENSET,UD25FW,0,,0,0,,,Idle,0,SC676,,12-Feb-18,0.00," 4DW91-29D",UF16E18010199,,25KVA,0,0,,B0256579,78,181,95,0,0,0,0,0,0,0
677,SC677,SC677,GENSET,UD25FW,0,,0,0,,,Idle,0,SC677,,12-Feb-18,0.00," 4DW91-29D",UF16E18010200,,25KVA,0,0,,B0256600,78,181,95,0,0,0,0,0,0,0
678,SC678,SC678,GENSET,UD25FW,0,,0,0,,,Idle,0,SC678,,13-Apr-18,0.00," 4DW91-29D",UF16E18030218,,25KVA,0,0,,B0292313,78,181,95,0,0,0,0,0,0,0
679,SC679,SC679,GENSET,UD25FW,0,,0,0,,,Idle,0,SC679,,13-Apr-18,0.00," 4DW91-29D",UF16E18030220,,25KVA,0,0,,B0286645,78,181,95,0,0,0,0,0,0,0
680,SC680,SC680,GENSET,UD25FW,0,,0,0,,,Idle,0,SC680,,13-Apr-18,0.00," 4DW91-29D",UF16E18030199,,25KVA,0,0,,B0292274,78,181,95,0,0,0,0,0,0,0
681,SC681,SC681,GENSET,UD25FW,0,,0,0,,,Idle,0,SC681,,13-Apr-18,0.00," 4DW91-29D",UF16E18030213,,25KVA,0,0,,B0286626,78,181,95,0,0,0,0,0,0,0
682,SC682,SC682,GENSET,UD25FW,0,,0,0,,,Idle,0,SC682,,13-Apr-18,0.00," 4DW91-29D",UF16E18030197,,25KVA,0,0,,B0292257,78,181,95,0,0,0,0,0,0,0
683,SC683,SC683,GENSET,UD25FW,0,,0,0,,,Idle,0,SC683,,13-Apr-18,0.00," 4DW91-29D",UF16E18030192,,25KVA,0,0,,B0286630,78,181,95,0,0,0,0,0,0,0
684,SC684,SC684,GENSET,UD25FW,0,,0,0,,,Idle,0,SC684,,13-Apr-18,0.00," 4DW91-29D",UF16E18030214,,25KVA,0,0,,B0292288,78,181,95,0,0,0,0,0,0,0
685,SC685,SC685,GENSET,UD25FW,0,,0,0,,,Idle,0,SC685,,13-Apr-18,0.00," 4DW91-29D",UF16E18030190,,25KVA,0,0,,B0286660,78,181,95,0,0,0,0,0,0,0
686,SC686,SC686,GENSET,UD25FW,0,,0,0,,,Idle,0,SC686,,13-Apr-18,0.00," 4DW91-29D",UF16E18030209,,25KVA,0,0,,B0286647,78,181,95,0,0,0,0,0,0,0
687,SC687,SC687,GENSET,UD25FW,0,,0,0,,,Idle,0,SC687,,13-Apr-18,0.00," 4DW91-29D",UF16E18030195,,25KVA,0,0,,B0286639,78,181,95,0,0,0,0,0,0,0
688,SC688,SC688,GENSET,UD25FW,0,,0,0,,,Idle,0,SC688,,13-Apr-18,0.00," 4DW91-29D",UF16E18030194,,25KVA,0,0,,B0286632,78,181,95,0,0,0,0,0,0,0
689,SC689,SC689,GENSET,UD25FW,0,,0,0,,,Idle,0,SC689,,13-Apr-18,0.00," 4DW91-29D",UF16E18030206,,25KVA,0,0,,B0286640,78,181,95,0,0,0,0,0,0,0
690,SC690,SC690,GENSET,UD25FW,0,,0,0,,,Idle,0,SC690,,13-Apr-18,0.00," 4DW91-29D",UF16E18030207,,25KVA,0,0,,B0292293,78,181,95,0,0,0,0,0,0,0
691,SC691,SC691,GENSET,UD25FW,0,,0,0,,,Idle,0,SC691,,13-Apr-18,0.00," 4DW91-29D",UF16E18030196,,25KVA,0,0,,B0286633,78,181,95,0,0,0,0,0,0,0
692,SC692,SC692,GENSET,UD25FW,0,,0,0,,,Idle,0,SC692,,13-Apr-18,0.00," 4DW91-29D",UF16E18030187,,25KVA,0,0,,B0292258,78,181,95,0,0,0,0,0,0,0
693,SC693,SC693,GENSET,UD25FW,0,,0,0,,,Idle,0,SC693,,13-Apr-18,0.00," 4DW91-29D",UF16E18030188,,25KVA,0,0,,B0292292,78,181,95,0,0,0,0,0,0,0
694,SC694,SC694,GENSET,UD25FW,0,,0,0,,,Idle,0,SC694,,13-Apr-18,0.00," 4DW91-29D",UF16E18030219,,25KVA,0,0,,B0292309,78,181,95,0,0,0,0,0,0,0
695,SC695,SC695,GENSET,UD25FW,0,,0,0,,,Idle,0,SC695,,13-Apr-18,0.00," 4DW91-29D",UF16E18030189,,25KVA,0,0,,B0292298,78,181,95,0,0,0,0,0,0,0
696,SC696,SC696,GENSET,UD25FW,0,,0,0,,,Idle,0,SC696,,28-Apr-18,0.00," 4DW91-29D",UF16E18040150,,25KVA,0,0,,B0298647,78,181,95,0,0,0,0,0,0,0
697,SC697,SC697,GENSET,UD25FW,0,,0,0,,,Idle,0,SC697,,28-Apr-18,0.00," 4DW91-29D",UF16E180040222,,25KVA,0,0,,B0292279,78,181,95,0,0,0,0,0,0,0
698,SC698,SC698,GENSET,UD25FW,0,,0,0,,,Idle,0,SC698,,28-Apr-18,0.00," 4DW91-29D",UF16E180040223,,25KVA,0,0,,B0292272,78,181,95,0,0,0,0,0,0,0
699,SC699,SC699,GENSET,UD25FW,0,,0,0,,,Idle,0,SC699,,28-Apr-18,0.00," 4DW91-29D",UF16E180040205,,25KVA,0,0,,B0292287,78,181,95,0,0,0,0,0,0,0
700,SC700,SC700,GENSET,UD25FW,0,,0,0,,,Idle,0,SC700,,28-Apr-18,0.00," 4DW91-29D",UF16E180040204,,25KVA,0,0,,B0292289,78,181,95,0,0,0,0,0,0,0
